analysis,field,node,CI
test-fields,Field 257,ProductionExtraction,292.58791567828257
test-fields,Field 257,SurfaceProcessing,150.7645998115305
test-fields,Field 257,TransportAndStorage,0.0
test-fields,Field 257,LiquifiedNaturalGas,0.0
test-fields,Field 257,After,0.0
test-fields,Field 257,CrudeOilDewatering,0.0
test-fields,Field 258,TOTAL,477.09443205332707
test-fields,Field 258,ExplorationAndDrilling,1.7963839267878836
test-fields,Field 258,ProductionExtraction,292.5884197164264
test-fields,Field 258,SurfaceProcessing,150.76459981153047
test-fields,Field 258,TransportAndStorage,0.0
test-fields,Field 258,LiquifiedNaturalGas,0.0
test-fields,Field 258,After,0.0
test-fields,Field 258,CrudeOilDewatering,0.0
test-fields,Field 259,TOTAL,477.0296302676238
test-fields,Field 259,ExplorationAndDrilling,1.726573313314174
test-fields,Field 259,ProductionExtraction,292.5932379356437
test-fields,Field 259,SurfaceProcessing,150.76459981153047
test-fields,Field 259,TransportAndStorage,0.0
test-fields,Field 259,LiquifiedNaturalGas,0.0
test-fields,Field 259,After,0.0
test-fields,Field 259,CrudeOilDewatering,0.0
test-fields,Field 260,TOTAL,8.236312345620846
test-fields,Field 260,ExplorationAndDrilling,1.7200181782729764
test-fields,Field 260,ProductionExtraction,6.266647420365226
test-fields,Field 260,SurfaceProcessing,0.007816497991032624
test-fields,Field 260,TransportAndStorage,0.0
test-fields,Field 260,LiquifiedNaturalGas,0.0
test-fields,Field 260,After,0.0
test-fields,Field 260,CrudeOilDewatering,0.0
test-fields,Field 261,TOTAL,9.881193300873145
test-fields,Field 261,ExplorationAndDrilling,1.7200083876599586
test-fields,Field 261,ProductionExtraction,7.549762573533435
test-fields,Field 261,SurfaceProcessing,0.19796772299441606
test-fields,Field 261,TransportAndStorage,0.0
test-fields,Field 261,LiquifiedNaturalGas,0.0
test-fields,Field 261,After,0.0
test-fields,Field 261,CrudeOilDewatering,0.0
test-fields,Field 262,TOTAL,10.946515473634783
test-fields,Field 262,ExplorationAndDrilling,1.7200175490813465
test-fields,Field 262,ProductionExtraction,8.18088385736176
test-fields,Field 262,SurfaceProcessing,0.5600423370212034
test-fields,Field 262,TransportAndStorage,0.0
test-fields,Field 262,LiquifiedNaturalGas,0.0
test-fields,Field 262,After,0.0
test-fields,Field 262,CrudeOilDewatering,0.0
test-fields,Field 263,TOTAL,12.08052962850971
test-fields,Field 263,ExplorationAndDrilling,1.720012748758478
test-fields,Field 263,ProductionExtraction,8.864998009649343
test-fields,Field 263,SurfaceProcessing,0.9352335619096512
test-fields,Field 263,TransportAndStorage,0.0
test-fields,Field 263,LiquifiedNaturalGas,0.0
test-fields,Field 263,After,0.0
test-fields,Field 263,CrudeOilDewatering,0.0
test-fields,Field 264,TOTAL,13.202038265563656
test-fields,Field 264,ExplorationAndDrilling,1.7200065849863764
test-fields,Field 264,ProductionExtraction,9.543749751506303
test-fields,Field 264,SurfaceProcessing,1.3042643814261463
test-fields,Field 264,TransportAndStorage,0.0
test-fields,Field 264,LiquifiedNaturalGas,0.0
test-fields,Field 264,After,0.0
test-fields,Field 264,CrudeOilDewatering,0.0
test-fields,Field 265,TOTAL,12.852517324599809
test-fields,Field 265,ExplorationAndDrilling,1.720004446568085
test-fields,Field 265,ProductionExtraction,9.334116496760616
test-fields,Field 265,SurfaceProcessing,1.1862815325170888
test-fields,Field 265,TransportAndStorage,0.0
test-fields,Field 265,LiquifiedNaturalGas,0.0
test-fields,Field 265,After,0.0
test-fields,Field 265,CrudeOilDewatering,0.0
test-fields,Field 266,TOTAL,13.825544970241003
test-fields,Field 266,ExplorationAndDrilling,1.7200014210559256
test-fields,Field 266,ProductionExtraction,9.927577415790177
test-fields,Field 266,SurfaceProcessing,1.4997045349351736
test-fields,Field 266,TransportAndStorage,0.0
test-fields,Field 266,LiquifiedNaturalGas,0.0
test-fields,Field 266,After,0.0
test-fields,Field 266,CrudeOilDewatering,0.0
test-fields,Field 267,TOTAL,16.400520821629414
test-fields,Field 267,ExplorationAndDrilling,1.7200041993229647
test-fields,Field 267,ProductionExtraction,11.496183916041026
test-fields,Field 267,SurfaceProcessing,2.3327487973106167
test-fields,Field 267,TransportAndStorage,0.0
test-fields,Field 267,LiquifiedNaturalGas,0.0
test-fields,Field 267,After,0.0
test-fields,Field 267,CrudeOilDewatering,0.0
test-fields,Field 268,TOTAL,31.503970502600023
test-fields,Field 268,ExplorationAndDrilling,1.7200080489884824
test-fields,Field 268,ProductionExtraction,20.828410311519022
test-fields,Field 268,SurfaceProcessing,7.054934466263875
test-fields,Field 268,TransportAndStorage,0.0
test-fields,Field 268,LiquifiedNaturalGas,0.0
test-fields,Field 268,After,0.0
test-fields,Field 268,CrudeOilDewatering,0.0
test-fields,Field 269,TOTAL,90.40675946193201
test-fields,Field 269,ExplorationAndDrilling,1.7200593430159616
test-fields,Field 269,ProductionExtraction,56.78215830352005
test-fields,Field 269,SurfaceProcessing,26.01886226923067
test-fields,Field 269,TransportAndStorage,0.0
test-fields,Field 269,LiquifiedNaturalGas,0.0
test-fields,Field 269,After,0.0
test-fields,Field 269,CrudeOilDewatering,0.0
test-fields,Field 270,TOTAL,9.095796552325274
test-fields,Field 270,ExplorationAndDrilling,1.7200932047181026
test-fields,Field 270,ProductionExtraction,6.944036050762419
test-fields,Field 270,SurfaceProcessing,0.16496643068709266
test-fields,Field 270,TransportAndStorage,0.0
test-fields,Field 270,LiquifiedNaturalGas,0.0
test-fields,Field 270,After,0.0
test-fields,Field 270,CrudeOilDewatering,0.0
test-fields,Field 271,TOTAL,9.10601823864469
test-fields,Field 271,ExplorationAndDrilling,1.7200887438212626
test-fields,Field 271,ProductionExtraction,6.949812104277487
test-fields,Field 271,SurfaceProcessing,0.1685795439014677
test-fields,Field 271,TransportAndStorage,0.0
test-fields,Field 271,LiquifiedNaturalGas,0.0
test-fields,Field 271,After,0.0
test-fields,Field 271,CrudeOilDewatering,0.0
test-fields,Field 272,TOTAL,9.121487039887493
test-fields,Field 272,ExplorationAndDrilling,1.7200131849327283
test-fields,Field 272,ProductionExtraction,6.9589984785256505
test-fields,Field 272,SurfaceProcessing,0.17353771289504172
test-fields,Field 272,TransportAndStorage,0.0
test-fields,Field 272,LiquifiedNaturalGas,0.0
test-fields,Field 272,After,0.0
test-fields,Field 272,CrudeOilDewatering,0.0
test-fields,Field 273,TOTAL,9.875921727247636
test-fields,Field 273,ExplorationAndDrilling,1.7200173637535536
test-fields,Field 273,ProductionExtraction,7.552533498315811
test-fields,Field 273,SurfaceProcessing,0.18787028183971421
test-fields,Field 273,TransportAndStorage,0.0
test-fields,Field 273,LiquifiedNaturalGas,0.0
test-fields,Field 273,After,0.0
test-fields,Field 273,CrudeOilDewatering,0.0
test-fields,Field 274,TOTAL,12.903509802880384
test-fields,Field 274,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 274,ProductionExtraction,9.409837883512834
test-fields,Field 274,SurfaceProcessing,1.141985180876451
test-fields,Field 274,TransportAndStorage,0.0
test-fields,Field 274,LiquifiedNaturalGas,0.0
test-fields,Field 274,After,0.0
test-fields,Field 274,CrudeOilDewatering,0.0
test-fields,Field 275,TOTAL,21.6789924417977
test-fields,Field 275,ExplorationAndDrilling,1.7200090898869973
test-fields,Field 275,ProductionExtraction,13.281397657027636
test-fields,Field 275,SurfaceProcessing,4.043229099243404
test-fields,Field 275,TransportAndStorage,0.0
test-fields,Field 275,LiquifiedNaturalGas,0.0
test-fields,Field 275,After,0.0
test-fields,Field 275,CrudeOilDewatering,0.0
test-fields,Field 276,TOTAL,12.903509802880384
test-fields,Field 276,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 276,ProductionExtraction,9.409837883512834
test-fields,Field 276,SurfaceProcessing,1.141985180876451
test-fields,Field 276,TransportAndStorage,0.0
test-fields,Field 276,LiquifiedNaturalGas,0.0
test-fields,Field 276,After,0.0
test-fields,Field 276,CrudeOilDewatering,0.0
test-fields,Field 277,TOTAL,12.903509802880384
test-fields,Field 277,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 277,ProductionExtraction,9.409837883512834
test-fields,Field 277,SurfaceProcessing,1.141985180876451
test-fields,Field 277,TransportAndStorage,0.0
test-fields,Field 277,LiquifiedNaturalGas,0.0
test-fields,Field 277,After,0.0
test-fields,Field 277,CrudeOilDewatering,0.0
test-fields,Field 278,TOTAL,12.903509802880384
test-fields,Field 278,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 278,ProductionExtraction,9.409837883512834
test-fields,Field 278,SurfaceProcessing,1.141985180876451
test-fields,Field 278,TransportAndStorage,0.0
test-fields,Field 278,LiquifiedNaturalGas,0.0
test-fields,Field 278,After,0.0
test-fields,Field 278,CrudeOilDewatering,0.0
test-fields,Field 279,TOTAL,12.271658513169234
test-fields,Field 279,ExplorationAndDrilling,1.7217933329155772
test-fields,Field 279,ProductionExtraction,8.753767531164941
test-fields,Field 279,SurfaceProcessing,1.1622069446134533
test-fields,Field 279,TransportAndStorage,0.0
test-fields,Field 279,LiquifiedNaturalGas,0.0
test-fields,Field 279,After,0.0
test-fields,Field 279,CrudeOilDewatering,0.0
test-fields,Field 280,TOTAL,12.903509802880384
test-fields,Field 280,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 280,ProductionExtraction,9.409837883512834
test-fields,Field 280,SurfaceProcessing,1.141985180876451
test-fields,Field 280,TransportAndStorage,0.0
test-fields,Field 280,LiquifiedNaturalGas,0.0
test-fields,Field 280,After,0.0
test-fields,Field 280,CrudeOilDewatering,0.0
test-fields,Field 281,TOTAL,12.903509802880384
test-fields,Field 281,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 281,ProductionExtraction,9.409837883512834
test-fields,Field 281,SurfaceProcessing,1.141985180876451
test-fields,Field 281,TransportAndStorage,0.0
test-fields,Field 281,LiquifiedNaturalGas,0.0
test-fields,Field 281,After,0.0
test-fields,Field 281,CrudeOilDewatering,0.0
test-fields,Field 282,TOTAL,12.903509802880384
test-fields,Field 282,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 282,ProductionExtraction,9.409837883512834
test-fields,Field 282,SurfaceProcessing,1.141985180876451
test-fields,Field 282,TransportAndStorage,0.0
test-fields,Field 282,LiquifiedNaturalGas,0.0
test-fields,Field 282,After,0.0
test-fields,Field 282,CrudeOilDewatering,0.0
test-fields,Field 283,TOTAL,12.903509802880384
test-fields,Field 283,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 283,ProductionExtraction,9.409837883512834
test-fields,Field 283,SurfaceProcessing,1.141985180876451
test-fields,Field 283,TransportAndStorage,0.0
test-fields,Field 283,LiquifiedNaturalGas,0.0
test-fields,Field 283,After,0.0
test-fields,Field 283,CrudeOilDewatering,0.0
test-fields,Field 284,TOTAL,12.903509802880384
test-fields,Field 284,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 284,ProductionExtraction,9.409837883512834
test-fields,Field 284,SurfaceProcessing,1.141985180876451
test-fields,Field 284,TransportAndStorage,0.0
test-fields,Field 284,LiquifiedNaturalGas,0.0
test-fields,Field 284,After,0.0
test-fields,Field 284,CrudeOilDewatering,0.0
test-fields,Field 285,TOTAL,12.903509802880384
test-fields,Field 285,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 285,ProductionExtraction,9.409837883512834
test-fields,Field 285,SurfaceProcessing,1.141985180876451
test-fields,Field 285,TransportAndStorage,0.0
test-fields,Field 285,LiquifiedNaturalGas,0.0
test-fields,Field 285,After,0.0
test-fields,Field 285,CrudeOilDewatering,0.0
test-fields,Field 286,TOTAL,12.903509802880384
test-fields,Field 286,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 286,ProductionExtraction,9.409837883512834
test-fields,Field 286,SurfaceProcessing,1.141985180876451
test-fields,Field 286,TransportAndStorage,0.0
test-fields,Field 286,LiquifiedNaturalGas,0.0
test-fields,Field 286,After,0.0
test-fields,Field 286,CrudeOilDewatering,0.0
test-fields,Field 287,TOTAL,12.903509802880384
test-fields,Field 287,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 287,ProductionExtraction,9.409837883512834
test-fields,Field 287,SurfaceProcessing,1.141985180876451
test-fields,Field 287,TransportAndStorage,0.0
test-fields,Field 287,LiquifiedNaturalGas,0.0
test-fields,Field 287,After,0.0
test-fields,Field 287,CrudeOilDewatering,0.0
test-fields,Field 288,TOTAL,12.903509802880384
test-fields,Field 288,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 288,ProductionExtraction,9.409837883512834
test-fields,Field 288,SurfaceProcessing,1.141985180876451
test-fields,Field 288,TransportAndStorage,0.0
test-fields,Field 288,LiquifiedNaturalGas,0.0
test-fields,Field 288,After,0.0
test-fields,Field 288,CrudeOilDewatering,0.0
test-fields,Field 289,TOTAL,12.903509802880384
test-fields,Field 289,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 289,ProductionExtraction,9.409837883512834
test-fields,Field 289,SurfaceProcessing,1.141985180876451
test-fields,Field 289,TransportAndStorage,0.0
test-fields,Field 289,LiquifiedNaturalGas,0.0
test-fields,Field 289,After,0.0
test-fields,Field 289,CrudeOilDewatering,0.0
test-fields,Field 290,TOTAL,12.903509802880384
test-fields,Field 290,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 290,ProductionExtraction,9.409837883512834
test-fields,Field 290,SurfaceProcessing,1.141985180876451
test-fields,Field 290,TransportAndStorage,0.0
test-fields,Field 290,LiquifiedNaturalGas,0.0
test-fields,Field 290,After,0.0
test-fields,Field 290,CrudeOilDewatering,0.0
test-fields,Field 291,TOTAL,12.903509802880384
test-fields,Field 291,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 291,ProductionExtraction,9.409837883512834
test-fields,Field 291,SurfaceProcessing,1.141985180876451
test-fields,Field 291,TransportAndStorage,0.0
test-fields,Field 291,LiquifiedNaturalGas,0.0
test-fields,Field 291,After,0.0
test-fields,Field 291,CrudeOilDewatering,0.0
test-fields,Field 292,TOTAL,12.903509802880384
test-fields,Field 292,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 292,ProductionExtraction,9.409837883512834
test-fields,Field 292,SurfaceProcessing,1.141985180876451
test-fields,Field 292,TransportAndStorage,0.0
test-fields,Field 292,LiquifiedNaturalGas,0.0
test-fields,Field 292,After,0.0
test-fields,Field 292,CrudeOilDewatering,0.0
test-fields,Field 293,TOTAL,12.903509802880384
test-fields,Field 293,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 293,ProductionExtraction,9.409837883512834
test-fields,Field 293,SurfaceProcessing,1.141985180876451
test-fields,Field 293,TransportAndStorage,0.0
test-fields,Field 293,LiquifiedNaturalGas,0.0
test-fields,Field 293,After,0.0
test-fields,Field 293,CrudeOilDewatering,0.0
test-fields,Field 294,TOTAL,12.903509802880384
test-fields,Field 294,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 294,ProductionExtraction,9.409837883512834
test-fields,Field 294,SurfaceProcessing,1.141985180876451
test-fields,Field 294,TransportAndStorage,0.0
test-fields,Field 294,LiquifiedNaturalGas,0.0
test-fields,Field 294,After,0.0
test-fields,Field 294,CrudeOilDewatering,0.0
test-fields,Field 295,TOTAL,12.903509802880384
test-fields,Field 295,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 295,ProductionExtraction,9.409837883512834
test-fields,Field 295,SurfaceProcessing,1.141985180876451
test-fields,Field 295,TransportAndStorage,0.0
test-fields,Field 295,LiquifiedNaturalGas,0.0
test-fields,Field 295,After,0.0
test-fields,Field 295,CrudeOilDewatering,0.0
test-fields,Field 296,TOTAL,12.903509802880384
test-fields,Field 296,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 296,ProductionExtraction,9.409837883512834
test-fields,Field 296,SurfaceProcessing,1.141985180876451
test-fields,Field 296,TransportAndStorage,0.0
test-fields,Field 296,LiquifiedNaturalGas,0.0
test-fields,Field 296,After,0.0
test-fields,Field 296,CrudeOilDewatering,0.0
test-fields,Field 297,TOTAL,12.903509802880384
test-fields,Field 297,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 297,ProductionExtraction,9.409837883512834
test-fields,Field 297,SurfaceProcessing,1.141985180876451
test-fields,Field 297,TransportAndStorage,0.0
test-fields,Field 297,LiquifiedNaturalGas,0.0
test-fields,Field 297,After,0.0
test-fields,Field 297,CrudeOilDewatering,0.0
test-fields,Field 298,TOTAL,12.903509802880384
test-fields,Field 298,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 298,ProductionExtraction,9.409837883512834
test-fields,Field 298,SurfaceProcessing,1.141985180876451
test-fields,Field 298,TransportAndStorage,0.0
test-fields,Field 298,LiquifiedNaturalGas,0.0
test-fields,Field 298,After,0.0
test-fields,Field 298,CrudeOilDewatering,0.0
test-fields,Field 299,TOTAL,12.903509802880384
test-fields,Field 299,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 299,ProductionExtraction,9.409837883512834
test-fields,Field 299,SurfaceProcessing,1.141985180876451
test-fields,Field 299,TransportAndStorage,0.0
test-fields,Field 299,LiquifiedNaturalGas,0.0
test-fields,Field 299,After,0.0
test-fields,Field 299,CrudeOilDewatering,0.0
test-fields,Field 300,TOTAL,12.903509802880384
test-fields,Field 300,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 300,ProductionExtraction,9.409837883512834
test-fields,Field 300,SurfaceProcessing,1.141985180876451
test-fields,Field 300,TransportAndStorage,0.0
test-fields,Field 300,LiquifiedNaturalGas,0.0
test-fields,Field 300,After,0.0
test-fields,Field 300,CrudeOilDewatering,0.0
test-fields,Field 301,TOTAL,12.903509802880384
test-fields,Field 301,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 301,ProductionExtraction,9.409837883512834
test-fields,Field 301,SurfaceProcessing,1.141985180876451
test-fields,Field 301,TransportAndStorage,0.0
test-fields,Field 301,LiquifiedNaturalGas,0.0
test-fields,Field 301,After,0.0
test-fields,Field 301,CrudeOilDewatering,0.0
test-fields,Field 302,TOTAL,12.903509802880384
test-fields,Field 302,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 302,ProductionExtraction,9.409837883512834
test-fields,Field 302,SurfaceProcessing,1.141985180876451
test-fields,Field 302,TransportAndStorage,0.0
test-fields,Field 302,LiquifiedNaturalGas,0.0
test-fields,Field 302,After,0.0
test-fields,Field 302,CrudeOilDewatering,0.0
test-fields,Field 303,TOTAL,12.929516791660214
test-fields,Field 303,ExplorationAndDrilling,1.7217962523411252
test-fields,Field 303,ProductionExtraction,9.43684206133062
test-fields,Field 303,SurfaceProcessing,1.1411528074159367
test-fields,Field 303,TransportAndStorage,0.0
test-fields,Field 303,LiquifiedNaturalGas,0.0
test-fields,Field 303,After,0.0
test-fields,Field 303,CrudeOilDewatering,0.0
test-fields,Field 304,TOTAL,12.929516791660214
test-fields,Field 304,ExplorationAndDrilling,1.7217962523411252
test-fields,Field 304,ProductionExtraction,9.43684206133062
test-fields,Field 304,SurfaceProcessing,1.1411528074159367
test-fields,Field 304,TransportAndStorage,0.0
test-fields,Field 304,LiquifiedNaturalGas,0.0
test-fields,Field 304,After,0.0
test-fields,Field 304,CrudeOilDewatering,0.0
test-fields,Field 305,TOTAL,12.903509802880384
test-fields,Field 305,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 305,ProductionExtraction,9.409837883512834
test-fields,Field 305,SurfaceProcessing,1.141985180876451
test-fields,Field 305,TransportAndStorage,0.0
test-fields,Field 305,LiquifiedNaturalGas,0.0
test-fields,Field 305,After,0.0
test-fields,Field 305,CrudeOilDewatering,0.0
test-fields,Field 306,TOTAL,12.903509802880384
test-fields,Field 306,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 306,ProductionExtraction,9.409837883512834
test-fields,Field 306,SurfaceProcessing,1.141985180876451
test-fields,Field 306,TransportAndStorage,0.0
test-fields,Field 306,LiquifiedNaturalGas,0.0
test-fields,Field 306,After,0.0
test-fields,Field 306,CrudeOilDewatering,0.0
test-fields,Field 307,TOTAL,12.903509802880384
test-fields,Field 307,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 307,ProductionExtraction,9.409837883512834
test-fields,Field 307,SurfaceProcessing,1.141985180876451
test-fields,Field 307,TransportAndStorage,0.0
test-fields,Field 307,LiquifiedNaturalGas,0.0
test-fields,Field 307,After,0.0
test-fields,Field 307,CrudeOilDewatering,0.0
test-fields,Field 308,TOTAL,12.903509802880384
test-fields,Field 308,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 308,ProductionExtraction,9.409837883512834
test-fields,Field 308,SurfaceProcessing,1.141985180876451
test-fields,Field 308,TransportAndStorage,0.0
test-fields,Field 308,LiquifiedNaturalGas,0.0
test-fields,Field 308,After,0.0
test-fields,Field 308,CrudeOilDewatering,0.0
test-fields,Field 309,TOTAL,12.903509802880384
test-fields,Field 309,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 309,ProductionExtraction,9.409837883512834
test-fields,Field 309,SurfaceProcessing,1.141985180876451
test-fields,Field 309,TransportAndStorage,0.0
test-fields,Field 309,LiquifiedNaturalGas,0.0
test-fields,Field 309,After,0.0
test-fields,Field 309,CrudeOilDewatering,0.0
test-fields,Field 310,TOTAL,12.903509802880384
test-fields,Field 310,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 310,ProductionExtraction,9.409837883512834
test-fields,Field 310,SurfaceProcessing,1.141985180876451
test-fields,Field 310,TransportAndStorage,0.0
test-fields,Field 310,LiquifiedNaturalGas,0.0
test-fields,Field 310,After,0.0
test-fields,Field 310,CrudeOilDewatering,0.0
test-fields,Field 311,TOTAL,12.903509802880384
test-fields,Field 311,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 311,ProductionExtraction,9.409837883512834
test-fields,Field 311,SurfaceProcessing,1.141985180876451
test-fields,Field 311,TransportAndStorage,0.0
test-fields,Field 311,LiquifiedNaturalGas,0.0
test-fields,Field 311,After,0.0
test-fields,Field 311,CrudeOilDewatering,0.0
test-fields,Field 312,TOTAL,12.903509802880384
test-fields,Field 312,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 312,ProductionExtraction,9.409837883512834
test-fields,Field 312,SurfaceProcessing,1.141985180876451
test-fields,Field 312,TransportAndStorage,0.0
test-fields,Field 312,LiquifiedNaturalGas,0.0
test-fields,Field 312,After,0.0
test-fields,Field 312,CrudeOilDewatering,0.0
test-fields,Field 313,TOTAL,12.903509802880384
test-fields,Field 313,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 313,ProductionExtraction,9.409837883512834
test-fields,Field 313,SurfaceProcessing,1.141985180876451
test-fields,Field 313,TransportAndStorage,0.0
test-fields,Field 313,LiquifiedNaturalGas,0.0
test-fields,Field 313,After,0.0
test-fields,Field 313,CrudeOilDewatering,0.0
test-fields,Field 314,TOTAL,12.903509802880384
test-fields,Field 314,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 314,ProductionExtraction,9.409837883512834
test-fields,Field 314,SurfaceProcessing,1.141985180876451
test-fields,Field 314,TransportAndStorage,0.0
test-fields,Field 314,LiquifiedNaturalGas,0.0
test-fields,Field 314,After,0.0
test-fields,Field 314,CrudeOilDewatering,0.0
test-fields,Field 315,TOTAL,12.903509802880384
test-fields,Field 315,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 315,ProductionExtraction,9.409837883512834
test-fields,Field 315,SurfaceProcessing,1.141985180876451
test-fields,Field 315,TransportAndStorage,0.0
test-fields,Field 315,LiquifiedNaturalGas,0.0
test-fields,Field 315,After,0.0
test-fields,Field 315,CrudeOilDewatering,0.0
test-fields,Field 316,TOTAL,12.903509802880384
test-fields,Field 316,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 316,ProductionExtraction,9.409837883512834
test-fields,Field 316,SurfaceProcessing,1.141985180876451
test-fields,Field 316,TransportAndStorage,0.0
test-fields,Field 316,LiquifiedNaturalGas,0.0
test-fields,Field 316,After,0.0
test-fields,Field 316,CrudeOilDewatering,0.0
test-fields,Field 317,TOTAL,12.903509802880384
test-fields,Field 317,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 317,ProductionExtraction,9.409837883512834
test-fields,Field 317,SurfaceProcessing,1.141985180876451
test-fields,Field 317,TransportAndStorage,0.0
test-fields,Field 317,LiquifiedNaturalGas,0.0
test-fields,Field 317,After,0.0
test-fields,Field 317,CrudeOilDewatering,0.0
test-fields,Field 318,TOTAL,12.903509802880384
test-fields,Field 318,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 318,ProductionExtraction,9.409837883512834
test-fields,Field 318,SurfaceProcessing,1.141985180876451
test-fields,Field 318,TransportAndStorage,0.0
test-fields,Field 318,LiquifiedNaturalGas,0.0
test-fields,Field 318,After,0.0
test-fields,Field 318,CrudeOilDewatering,0.0
test-fields,Field 319,TOTAL,12.903509802880384
test-fields,Field 319,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 319,ProductionExtraction,9.409837883512834
test-fields,Field 319,SurfaceProcessing,1.141985180876451
test-fields,Field 319,TransportAndStorage,0.0
test-fields,Field 319,LiquifiedNaturalGas,0.0
test-fields,Field 319,After,0.0
test-fields,Field 319,CrudeOilDewatering,0.0
test-fields,Field 320,TOTAL,12.903509802880384
test-fields,Field 320,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 320,ProductionExtraction,9.409837883512834
test-fields,Field 320,SurfaceProcessing,1.141985180876451
test-fields,Field 320,TransportAndStorage,0.0
test-fields,Field 320,LiquifiedNaturalGas,0.0
test-fields,Field 320,After,0.0
test-fields,Field 320,CrudeOilDewatering,0.0
test-fields,Field 321,TOTAL,12.903509802880384
test-fields,Field 321,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 321,ProductionExtraction,9.409837883512834
test-fields,Field 321,SurfaceProcessing,1.141985180876451
test-fields,Field 321,TransportAndStorage,0.0
test-fields,Field 321,LiquifiedNaturalGas,0.0
test-fields,Field 321,After,0.0
test-fields,Field 321,CrudeOilDewatering,0.0
test-fields,Field 322,TOTAL,12.903509802880384
test-fields,Field 322,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 322,ProductionExtraction,9.409837883512834
test-fields,Field 322,SurfaceProcessing,1.141985180876451
test-fields,Field 322,TransportAndStorage,0.0
test-fields,Field 322,LiquifiedNaturalGas,0.0
test-fields,Field 322,After,0.0
test-fields,Field 322,CrudeOilDewatering,0.0
test-fields,Field 323,TOTAL,12.903509802880384
test-fields,Field 323,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 323,ProductionExtraction,9.409837883512834
test-fields,Field 323,SurfaceProcessing,1.141985180876451
test-fields,Field 323,TransportAndStorage,0.0
test-fields,Field 323,LiquifiedNaturalGas,0.0
test-fields,Field 323,After,0.0
test-fields,Field 323,CrudeOilDewatering,0.0
test-fields,Field 324,TOTAL,12.903509802880384
test-fields,Field 324,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 324,ProductionExtraction,9.409837883512834
test-fields,Field 324,SurfaceProcessing,1.141985180876451
test-fields,Field 324,TransportAndStorage,0.0
test-fields,Field 324,LiquifiedNaturalGas,0.0
test-fields,Field 324,After,0.0
test-fields,Field 324,CrudeOilDewatering,0.0
test-fields,Field 325,TOTAL,12.903509802880384
test-fields,Field 325,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 325,ProductionExtraction,9.409837883512834
test-fields,Field 325,SurfaceProcessing,1.141985180876451
test-fields,Field 325,TransportAndStorage,0.0
test-fields,Field 325,LiquifiedNaturalGas,0.0
test-fields,Field 325,After,0.0
test-fields,Field 325,CrudeOilDewatering,0.0
test-fields,Field 326,TOTAL,12.903509802880384
test-fields,Field 326,ExplorationAndDrilling,1.7217961365607752
test-fields,Field 326,ProductionExtraction,9.409837883512834
test-fields,Field 326,SurfaceProcessing,1.141985180876451
test-fields,Field 326,TransportAndStorage,0.0
test-fields,Field 326,LiquifiedNaturalGas,0.0
